ProductID,Date,Zip,Units,Revenue,Country
2218,2016-07-11,101001,1,141.7,Nigeria
2218,2017-04-30,101001,1,141.7,Nigeria
2204,2018-07-07,101001,1,146.95,Nigeria
1990,2013-12-28,101001,3,774.22,Nigeria
1990,2014-04-13,101001,1,262.45,Nigeria
1990,2014-04-25,101001,1,262.45,Nigeria
1990,2014-05-09,101001,1,262.45,Nigeria
1990,2014-05-23,101001,1,262.45,Nigeria
1990,2014-06-19,101001,1,262.45,Nigeria
1990,2016-04-23,101001,1,262.45,Nigeria
1990,2016-06-03,101001,2,524.9,Nigeria
2225,2019-01-12,101001,1,60.32,Nigeria
2055,2018-08-03,101001,1,572.2,Nigeria
2091,2015-05-23,101001,1,157.45,Nigeria
1939,2019-09-11,101001,1,293.95,Nigeria
194,2014-08-02,101001,1,787.5,Nigeria
1940,2017-03-23,101001,1,162.7,Nigeria
1940,2017-03-24,101001,1,162.7,Nigeria
1940,2017-04-30,101001,1,162.7,Nigeria
1940,2017-06-16,101001,1,162.7,Nigeria
1941,2016-12-22,101001,1,162.7,Nigeria
1941,2017-03-31,101001,1,162.7,Nigeria
1941,2017-04-26,101001,1,162.7,Nigeria
1942,2015-06-29,101001,1,125.95,Nigeria
1640,2019-04-17,101001,1,398.9,Nigeria
2055,2018-09-30,101001,1,572.2,Nigeria
2064,2018-02-25,101001,1,506.57,Nigeria
2064,2018-02-28,101001,1,506.57,Nigeria
2064,2018-08-15,101001,1,506.57,Nigeria
2064,2019-03-22,101001,1,524.95,Nigeria
2192,2012-07-15,101001,1,202.07,Nigeria
2153,2015-05-16,101001,1,603.7,Nigeria
2153,2015-09-30,101001,1,577.45,Nigeria
2157,2017-02-10,101001,1,456.7,Nigeria
2064,2019-04-12,101001,1,524.95,Nigeria
2064,2019-04-26,101001,1,524.95,Nigeria
2064,2019-04-26,101001,1,524.95,Nigeria
2199,2013-05-08,101001,1,181.07,Nigeria
2199,2013-07-26,101001,1,181.07,Nigeria
2199,2014-07-10,101001,1,188.95,Nigeria
2192,2014-05-31,101001,1,209.95,Nigeria
2192,2014-08-21,101001,1,209.95,Nigeria
2056,2013-06-13,101001,1,328.07,Nigeria
2056,2013-06-21,101001,1,328.07,Nigeria
2073,2019-06-14,101001,1,356.95,Nigeria
2074,2012-01-15,101001,1,328.07,Nigeria
2199,2016-06-16,101001,1,188.95,Nigeria
1946,2015-12-23,101001,1,280.82,Nigeria
1946,2016-03-31,101001,1,280.82,Nigeria
1947,2013-06-13,101001,1,275.57,Nigeria
1964,2018-10-19,101001,1,89.2,Nigeria
1965,2016-03-05,101001,1,89.2,Nigeria
1965,2016-04-30,101001,1,89.2,Nigeria
1965,2016-06-30,101001,1,89.2,Nigeria
2074,2012-05-15,101001,1,328.07,Nigeria
1927,2016-09-05,101001,1,89.2,Nigeria
1927,2016-10-22,101001,1,99.7,Nigeria
1927,2017-06-28,101001,1,89.2,Nigeria
1927,2017-11-04,101001,1,89.2,Nigeria
1934,2015-07-26,101001,1,136.45,Nigeria
2055,2019-05-15,101001,1,593.2,Nigeria
2055,2019-06-16,101001,1,582.7,Nigeria
2055,2019-08-03,101001,1,582.7,Nigeria
2055,2019-11-07,101001,1,593.2,Nigeria
2055,2019-12-08,101001,1,593.2,Nigeria
1965,2017-01-29,101001,1,89.2,Nigeria
2091,2014-04-30,101001,1,157.45,Nigeria
2091,2015-02-07,101001,1,157.45,Nigeria
2091,2015-05-14,101001,1,157.45,Nigeria
2091,2015-05-30,101001,1,157.45,Nigeria
2091,2015-06-11,101001,1,157.45,Nigeria
2074,2012-08-15,101001,1,328.07,Nigeria
2074,2012-08-15,101001,1,328.07,Nigeria
2056,2014-03-06,101001,1,333.32,Nigeria
2056,2014-04-11,101001,1,328.07,Nigeria
2056,2014-04-11,101001,1,333.32,Nigeria
2056,2014-04-19,101001,1,328.07,Nigeria
2056,2014-05-04,101001,1,333.32,Nigeria
2056,2014-05-29,101001,1,333.32,Nigeria
2056,2014-05-29,101001,1,333.32,Nigeria
2056,2015-05-17,101001,1,330.7,Nigeria
2064,2019-05-24,101001,1,524.95,Nigeria
2083,2016-04-01,101001,1,314.95,Nigeria
2083,2016-04-29,101001,1,314.95,Nigeria
2083,2016-06-18,101001,1,314.95,Nigeria
1915,2018-04-25,101001,1,472.45,Nigeria
1916,2013-03-17,101001,1,280.82,Nigeria
1916,2013-05-09,101001,1,280.82,Nigeria
1916,2013-05-24,101001,1,280.82,Nigeria
1916,2013-06-20,101001,1,280.82,Nigeria
1859,2018-05-17,101001,1,157.45,Nigeria
2016,2016-04-22,101001,1,309.7,Nigeria
1965,2017-02-28,101001,1,89.2,Nigeria
1965,2017-03-12,101001,1,89.2,Nigeria
1965,2017-06-02,101001,1,89.2,Nigeria
1965,2017-07-07,101001,1,89.2,Nigeria
1965,2017-12-17,101001,1,89.2,Nigeria
1965,2018-05-23,101001,1,89.2,Nigeria
1965,2018-05-31,101001,1,89.2,Nigeria
1916,2014-02-12,101001,1,286.07,Nigeria
2083,2017-11-10,101001,1,314.95,Nigeria
2084,2019-05-01,101001,1,650.95,Nigeria
2084,2019-05-30,101001,1,650.95,Nigeria
2084,2019-06-29,101001,1,650.95,Nigeria
2084,2019-07-31,101001,1,650.95,Nigeria
1966,2014-11-14,101001,1,246.7,Nigeria
2153,2016-06-03,101001,1,603.7,Nigeria
2153,2016-06-20,101001,1,577.45,Nigeria
2159,2017-08-25,101001,1,419.95,Nigeria
2161,2012-10-15,101001,1,571.99,Nigeria
2164,2017-01-14,101001,1,409.45,Nigeria
2064,2014-07-20,101001,1,496.07,Nigeria
2064,2014-08-30,101001,1,496.07,Nigeria
2064,2015-02-21,101001,1,496.07,Nigeria
2064,2015-06-12,101001,1,496.07,Nigeria
2064,2015-08-27,101001,1,496.07,Nigeria
2046,2014-11-21,101001,1,433.07,Nigeria
2064,2015-06-27,101001,1,496.07,Nigeria
2064,2015-07-31,101001,1,496.07,Nigeria
2064,2016-03-14,101001,2,992.15,Nigeria
2064,2016-03-21,101001,1,496.07,Nigeria
2064,2016-04-30,101001,1,496.07,Nigeria
2064,2016-07-31,101001,1,496.07,Nigeria
2064,2017-02-13,101001,1,496.07,Nigeria
1994,2018-04-12,101001,1,593.2,Nigeria
1974,2018-12-13,101001,1,57.7,Nigeria
1974,2018-12-29,101001,4,230.79,Nigeria
1974,2019-06-22,101001,1,57.7,Nigeria
2215,2017-08-04,101001,1,335.95,Nigeria
2098,2019-04-04,101001,1,299.2,Nigeria
2098,2019-04-06,101001,1,299.2,Nigeria
2098,2019-04-19,101001,1,299.2,Nigeria
2235,2019-03-12,101001,1,68.2,Nigeria
2235,2019-04-13,101001,1,65.57,Nigeria
2235,2019-04-28,101001,1,65.57,Nigeria
2235,2019-04-28,101001,1,68.2,Nigeria
2218,2018-01-19,101001,1,141.7,Nigeria
2218,2018-04-13,101001,1,141.7,Nigeria
2218,2018-05-27,101001,1,141.7,Nigeria
2073,2019-04-04,101001,1,359.57,Nigeria
2128,2013-03-09,101001,1,398.74,Nigeria
2234,2013-12-15,101001,1,70.82,Nigeria
2050,2012-03-15,101001,1,498.7,Nigeria
2064,2019-06-29,101001,1,524.95,Nigeria
2064,2019-08-31,101001,1,524.95,Nigeria
2219,2018-09-15,101001,1,141.7,Nigeria
2238,2017-09-27,101001,1,125.95,Nigeria
2237,2018-05-05,101001,1,173.2,Nigeria
2237,2018-05-24,101001,1,173.2,Nigeria
2237,2018-05-31,101001,1,173.2,Nigeria
2237,2018-06-16,101001,1,173.2,Nigeria
2252,2014-06-23,101001,1,136.45,Nigeria
2252,2014-07-12,101001,1,136.45,Nigeria
2050,2014-07-17,101001,1,503.95,Nigeria
2050,2014-07-18,101001,1,503.95,Nigeria
2219,2016-04-16,101001,1,141.7,Nigeria
2219,2016-04-16,101001,1,141.7,Nigeria
2053,2015-04-19,101001,1,325.45,Nigeria
2053,2015-04-30,101001,1,325.45,Nigeria
2053,2015-05-30,101001,1,325.45,Nigeria
2053,2015-07-17,101001,1,325.45,Nigeria
2053,2015-09-25,101001,1,325.45,Nigeria
2053,2016-05-07,101001,1,330.7,Nigeria
2053,2016-07-30,101001,1,330.7,Nigeria
2053,2016-07-31,101001,1,330.7,Nigeria
2053,2016-08-28,101001,1,330.7,Nigeria
2070,2014-05-07,101001,1,524.95,Nigeria
2070,2014-05-21,101001,1,524.95,Nigeria
1987,2014-11-28,101001,1,162.7,Nigeria
1987,2015-05-16,101001,1,162.7,Nigeria
1987,2015-09-26,101001,1,162.7,Nigeria
1987,2016-02-14,101001,1,162.7,Nigeria
1987,2016-04-30,101001,1,162.7,Nigeria
2252,2016-06-02,101001,1,136.45,Nigeria
2123,2019-06-23,101001,1,624.7,Nigeria
2130,2013-06-26,101001,1,472.24,Nigeria
2132,2018-07-15,101001,1,367.45,Nigeria
2235,2015-04-02,101001,1,70.82,Nigeria
2235,2015-05-30,101001,1,70.82,Nigeria
2235,2015-07-26,101001,1,70.82,Nigeria
2235,2015-09-30,101001,1,70.82,Nigeria
2235,2015-10-25,101001,1,70.82,Nigeria
2235,2015-11-11,101001,1,70.82,Nigeria
2235,2015-12-26,101001,1,70.82,Nigeria
2235,2016-02-06,101001,1,70.82,Nigeria
2235,2016-04-30,101001,1,70.82,Nigeria
2067,2018-05-09,101001,1,545.95,Nigeria
2067,2018-08-29,101001,1,535.45,Nigeria
1974,2014-08-31,101001,1,57.7,Nigeria
1974,2014-10-16,101001,1,57.7,Nigeria
1974,2014-12-24,101001,1,57.7,Nigeria
2070,2012-07-15,101001,1,519.7,Nigeria
2070,2012-11-15,101001,2,1039.4,Nigeria
2070,2013-04-26,101001,1,522.32,Nigeria
2070,2013-06-14,101001,1,522.32,Nigeria
2070,2013-06-20,101001,1,522.32,Nigeria
2070,2013-07-18,101001,1,522.32,Nigeria
2070,2014-02-13,101001,1,524.95,Nigeria
2045,2016-03-31,101001,1,419.95,Nigeria
2045,2016-04-09,101001,1,419.95,Nigeria
2045,2016-04-23,101001,1,419.95,Nigeria
2045,2016-04-28,101001,1,419.95,Nigeria
2045,2016-04-29,101001,1,433.07,Nigeria
2045,2016-04-30,101001,1,419.95,Nigeria
2045,2016-04-30,101001,1,419.95,Nigeria
2045,2016-06-30,101001,1,433.07,Nigeria
2045,2016-06-30,101001,1,419.95,Nigeria
2045,2016-08-22,101001,1,419.95,Nigeria
2045,2016-08-30,101001,1,419.95,Nigeria
2045,2016-09-26,101001,2,853.02,Nigeria
2235,2016-05-29,101001,1,70.82,Nigeria
2219,2016-03-31,101001,1,141.7,Nigeria
2219,2016-07-14,101001,1,141.7,Nigeria
2219,2016-07-14,101001,1,141.7,Nigeria
2091,2016-04-30,101001,1,157.45,Nigeria
2091,2016-08-30,101001,1,157.45,Nigeria
2091,2017-07-12,101001,1,157.45,Nigeria
2091,2017-11-29,101001,1,157.45,Nigeria
2091,2018-07-05,101001,1,165.32,Nigeria
2091,2018-07-26,101001,1,165.32,Nigeria
1912,2018-10-17,101001,1,320.2,Nigeria
2199,2017-03-29,101001,1,188.95,Nigeria
2199,2017-05-11,101001,2,377.9,Nigeria
2199,2017-07-21,101001,1,188.95,Nigeria
2199,2017-08-09,101001,1,188.95,Nigeria
2199,2017-09-13,101001,1,194.2,Nigeria
2199,2019-05-09,101001,1,196.82,Nigeria
2199,2019-06-13,101001,1,196.82,Nigeria
2199,2019-08-10,101001,1,196.82,Nigeria
2199,2019-08-31,101001,2,393.65,Nigeria
2204,2013-03-28,101001,1,157.45,Nigeria
2204,2013-05-22,101001,1,157.45,Nigeria
2064,2017-04-05,101001,1,498.7,Nigeria
2064,2017-05-31,101001,1,498.7,Nigeria
2064,2017-06-02,101001,1,498.7,Nigeria
2064,2017-06-25,101001,1,498.7,Nigeria
2064,2017-06-29,101001,1,498.7,Nigeria
2064,2017-06-30,101001,1,498.7,Nigeria
2064,2017-07-27,101001,1,498.7,Nigeria
2064,2017-09-22,101001,1,498.7,Nigeria
1937,2014-03-19,101001,1,286.07,Nigeria
1937,2016-04-24,101001,1,286.07,Nigeria
1937,2017-07-20,101001,1,288.7,Nigeria
1937,2017-09-07,101001,1,288.7,Nigeria
1937,2017-10-30,101001,1,288.7,Nigeria
1937,2019-06-30,101001,1,288.7,Nigeria
2094,2012-07-15,101001,1,433.07,Nigeria
2094,2012-07-15,101001,1,433.07,Nigeria
2094,2012-08-15,101001,1,433.07,Nigeria
2094,2013-03-28,101001,1,435.7,Nigeria
2094,2013-09-27,101001,1,435.7,Nigeria
2094,2014-04-06,101001,1,438.32,Nigeria
2094,2015-04-29,101001,1,438.32,Nigeria
2062,2012-03-15,101001,1,545.95,Nigeria
2062,2012-12-15,101001,1,540.7,Nigeria
2064,2012-02-15,101001,1,488.2,Nigeria
2064,2012-05-15,101001,1,488.2,Nigeria
2064,2013-02-18,101001,1,488.2,Nigeria
2064,2013-06-14,101001,1,493.45,Nigeria
2064,2013-07-10,101001,1,493.45,Nigeria
2064,2013-07-19,101001,1,493.45,Nigeria
2058,2019-05-16,101001,1,270.32,Nigeria
2058,2018-06-24,101001,1,267.7,Nigeria
2094,2016-05-12,101001,1,438.32,Nigeria
2056,2012-03-15,101001,1,325.45,Nigeria
185,2018-09-30,101001,1,826.88,Nigeria
2056,2012-05-15,101001,1,325.45,Nigeria
2094,2014-03-26,101001,1,438.32,Nigeria
2094,2014-05-29,101001,1,438.32,Nigeria
2094,2015-06-17,101001,1,438.32,Nigeria
2094,2015-07-24,101001,1,438.32,Nigeria
2094,2016-05-19,101001,1,438.32,Nigeria
2094,2017-05-06,101001,1,438.32,Nigeria
2064,2018-05-31,101001,1,506.57,Nigeria
2064,2018-06-20,101001,1,506.57,Nigeria
2016,2012-05-15,101001,1,299.2,Nigeria
2016,2013-03-07,101001,1,301.82,Nigeria
2016,2013-03-22,101001,1,301.82,Nigeria
2016,2013-07-26,101001,1,301.82,Nigeria
2016,2014-05-21,101001,1,304.45,Nigeria
2016,2014-05-31,101001,1,304.45,Nigeria
2067,2017-12-13,101001,1,535.45,Nigeria
2067,2018-05-10,101001,1,535.45,Nigeria
2067,2019-04-24,101001,1,545.95,Nigeria
2045,2014-05-21,101001,1,419.95,Nigeria
2045,2014-05-30,101001,1,419.95,Nigeria
1979,2014-12-24,101001,1,262.45,Nigeria
1980,2016-05-28,101001,2,335.9,Nigeria
1980,2017-01-28,101001,1,167.95,Nigeria
1974,2015-01-18,101001,1,57.7,Nigeria
1974,2015-05-30,101001,1,57.7,Nigeria
1974,2016-04-30,101001,1,57.7,Nigeria
1974,2016-05-31,101001,1,57.7,Nigeria
1974,2016-05-31,101001,1,57.7,Nigeria
1974,2016-07-01,101001,1,57.7,Nigeria
1974,2016-12-02,101001,1,57.7,Nigeria
1981,2016-05-28,101001,2,335.9,Nigeria
1981,2017-04-08,101001,1,167.95,Nigeria
157,2013-03-31,101001,1,629.48,Nigeria
1974,2017-02-24,101001,1,57.7,Nigeria
1987,2016-02-19,101001,1,162.7,Nigeria
1982,2016-11-03,101001,1,293.95,Nigeria
1982,2018-04-21,101001,1,293.95,Nigeria
1982,2018-05-23,101001,1,293.95,Nigeria
1982,2019-12-27,101001,1,293.95,Nigeria
1920,2018-07-18,101001,1,262.45,Nigeria
1920,2018-07-25,101001,1,262.45,Nigeria
1878,2016-05-12,101001,1,787.45,Nigeria
2050,2013-05-16,101001,1,501.32,Nigeria
2050,2013-05-18,101001,1,501.32,Nigeria
2050,2013-06-26,101001,1,501.32,Nigeria
2050,2016-07-29,101001,1,503.95,Nigeria
2053,2014-04-13,101001,1,325.45,Nigeria
2053,2014-05-29,101001,1,325.45,Nigeria
2086,2019-01-18,101001,1,230.95,Nigeria
2149,2015-05-31,101001,1,435.7,Nigeria
2150,2019-11-25,101001,1,472.45,Nigeria
1884,2016-06-27,101001,1,787.45,Nigeria
1884,2017-03-31,101001,1,787.45,Nigeria
1884,2017-08-13,101001,1,1049.95,Nigeria
1884,2018-05-28,101001,1,805.82,Nigeria
2054,2019-03-21,101001,1,577.45,Nigeria
2054,2019-04-27,101001,1,577.45,Nigeria
2070,2015-04-18,101001,1,524.95,Nigeria
2070,2016-04-29,101001,1,524.95,Nigeria
2012,2017-06-03,101001,1,388.45,Nigeria
2016,2012-03-15,101001,1,299.2,Nigeria
2016,2012-04-15,101001,1,299.2,Nigeria
2016,2012-07-15,101001,1,299.2,Nigeria
2016,2013-03-09,101001,1,301.82,Nigeria
2016,2013-03-29,101001,1,301.82,Nigeria
2016,2013-04-28,101001,1,301.82,Nigeria
2205,2015-07-24,101001,1,157.45,Nigeria
2055,2018-08-25,101001,1,572.2,Nigeria
2055,2019-03-06,101001,1,572.2,Nigeria
2055,2019-03-13,101001,1,582.7,Nigeria
2064,2012-04-15,101001,1,488.2,Nigeria
2064,2012-04-15,101001,1,488.2,Nigeria
2064,2012-04-15,101001,1,488.2,Nigeria
2064,2012-05-15,101001,1,488.2,Nigeria
2064,2012-05-15,101001,1,488.2,Nigeria
2064,2013-05-02,101001,1,493.45,Nigeria
2064,2013-05-23,101001,1,493.45,Nigeria
2064,2013-06-09,101001,1,493.45,Nigeria
2064,2013-07-07,101001,1,493.45,Nigeria
2055,2019-03-30,101001,1,572.2,Nigeria
2145,2019-06-19,101001,1,393.7,Nigeria
2064,2013-07-31,101001,1,493.45,Nigeria
2064,2013-08-31,101001,1,493.45,Nigeria
1965,2016-07-18,101001,1,89.2,Nigeria
1936,2014-04-20,101001,1,286.07,Nigeria
1936,2014-04-30,101001,1,280.82,Nigeria
1936,2015-07-29,101001,1,286.07,Nigeria
1936,2015-08-31,101001,1,286.07,Nigeria
1916,2013-03-29,101001,1,280.82,Nigeria
1916,2013-04-07,101001,1,280.82,Nigeria
1916,2013-05-02,101001,1,280.82,Nigeria
1916,2014-05-15,101001,1,286.07,Nigeria
1916,2014-07-12,101001,1,286.07,Nigeria
1916,2014-08-24,101001,1,286.07,Nigeria
1916,2014-08-30,101001,1,286.07,Nigeria
1942,2017-12-31,101001,2,251.9,Nigeria
1942,2018-11-16,101001,1,120.7,Nigeria
1942,2019-05-11,101001,1,120.7,Nigeria
1916,2015-05-13,101001,1,286.07,Nigeria
1765,2013-04-21,101001,1,186.48,Nigeria
1520,2019-01-25,101001,1,188.9,Nigeria
1524,2018-09-06,101001,1,312.27,Nigeria
1524,2019-08-31,101001,1,312.27,Nigeria
2149,2013-06-13,101001,1,435.7,Nigeria
2150,2019-05-09,101001,1,472.45,Nigeria
1975,2013-12-21,101001,1,57.7,Nigeria
1974,2015-03-22,101001,2,115.4,Nigeria
1974,2015-05-30,101001,1,57.7,Nigeria
1974,2015-08-01,101001,1,57.7,Nigeria
1974,2015-10-25,101001,1,57.7,Nigeria
1974,2016-03-31,101001,1,57.7,Nigeria
1974,2016-04-25,101001,1,57.7,Nigeria
1974,2016-05-23,101001,1,57.7,Nigeria
1974,2016-07-16,101001,2,115.4,Nigeria
2083,2013-06-09,101001,1,312.32,Nigeria
2057,2013-06-30,101001,1,475.07,Nigeria
2099,2017-04-26,101001,1,404.2,Nigeria
2099,2017-05-25,101001,1,404.2,Nigeria
2099,2018-06-06,101001,1,409.45,Nigeria
2099,2018-06-30,101001,1,409.45,Nigeria
1517,2017-08-31,101001,1,170.52,Nigeria
1517,2017-10-22,101001,1,183.65,Nigeria
1517,2017-12-02,101001,1,170.52,Nigeria
1517,2018-01-10,101001,1,183.65,Nigeria
1517,2018-04-30,101001,1,170.52,Nigeria
1517,2018-04-30,101001,1,162.65,Nigeria
1517,2018-10-26,101001,1,170.52,Nigeria
1517,2019-08-25,101001,1,196.77,Nigeria
1584,2017-01-07,101001,1,351.65,Nigeria
1433,2019-02-08,101001,1,346.4,Nigeria
1433,2019-05-19,101001,1,346.4,Nigeria
2054,2017-09-22,101001,1,551.2,Nigeria
1943,2016-04-22,101001,1,125.95,Nigeria
1943,2016-05-27,101001,1,125.95,Nigeria
1990,2016-10-29,101001,1,267.7,Nigeria
1990,2017-08-31,101001,2,524.9,Nigeria
1990,2018-08-09,101001,1,267.7,Nigeria
1991,2014-07-16,101001,1,309.7,Nigeria
1991,2014-08-30,101001,3,929.09,Nigeria
1991,2015-02-27,101001,2,619.4,Nigeria
1990,2017-12-10,101001,1,267.7,Nigeria
1990,2018-02-22,101001,1,267.7,Nigeria
1949,2012-09-15,101001,2,593.15,Nigeria
1949,2013-03-30,101001,1,299.2,Nigeria
1949,2013-06-29,101001,1,299.2,Nigeria
1949,2013-09-01,101001,1,296.57,Nigeria
1949,2016-02-28,101001,1,309.7,Nigeria
1949,2016-02-28,101001,1,309.7,Nigeria
1949,2016-05-29,101001,1,309.7,Nigeria
1949,2016-07-24,101001,1,309.7,Nigeria
2054,2019-03-31,101001,1,577.45,Nigeria
2054,2019-04-26,101001,1,577.45,Nigeria
2054,2019-05-17,101001,1,577.45,Nigeria
2054,2019-05-23,101001,1,577.45,Nigeria
2054,2019-05-26,101001,1,577.45,Nigeria
2054,2019-09-14,101001,1,577.45,Nigeria
1995,2018-02-18,101001,1,409.45,Nigeria
1995,2019-06-09,101001,1,417.32,Nigeria
195,2013-08-09,101001,1,761.25,Nigeria
195,2015-03-26,101001,1,765.98,Nigeria
1491,2016-02-24,101001,1,304.4,Nigeria
1492,2019-01-11,101001,1,304.4,Nigeria
1495,2019-10-09,101001,1,349.02,Nigeria
